Date,Week,Month,Country,Region,DC_ID,DC_Name,DC_Manager,Team_Leader,Team,Shift,Employee_ID,Employee_Name,Role,SelectionRate_Cases,PickRate,ReplenishmentRate,IdleSelectionTime_pct,OnTaskTime_pct,Overtime_pct,LaborHours,LaborCost_EUR,OrdersProcessed,UnitsProcessed,ForecastVolume,ActualVolume,CapacityUtilization_pct,EquipmentDowntime_Min,InventoryAccuracy_pct,PickingErrorRate_pct,OnTimeShipment_pct,Absenteeism_pct,SafetyIncidents,Anomaly_Scenario
2025-09-06,WK36,2025-09,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_A,Team_A,Evening,EMP0033,Employee_0033,Packer,172.2,152.2,139.3,3.4,87.7,10.0,9.07,258.0,229,829,502,491,45,0,97.1,1.63,97.8,3.4,0,None
2025-09-06,WK36,2025-09,Germany,DACH,DC006,Hamburg DC,Manager_Hamburg,TL_DC006_D,Team_D,Evening,EMP0189,Employee_0189,Picker,186.0,118.6,103.7,6.0,84.8,16.6,10.59,311.05,225,1071,530,634,50.7,17.1,97.7,0.92,94.5,5.1,0,High overtime in Q3
2025-09-06,WK36,2025-09,Netherlands,Benelux,DC004,Eindhoven DC,Manager_Eindhoven,TL_DC004_D,Team_D,Morning,EMP0125,Employee_0125,Packer,184.8,139.9,116.5,7.3,90.3,5.1,7.01,192.0,269,1274,813,780,100.0,25.8,97.7,2.09,96.3,5.4,0,None
2025-09-06,WK36,2025-09,Netherlands,Benelux,DC003,Utrecht DC,Manager_Utrecht,TL_DC003_D,Team_D,Night,EMP0089,Employee_0089,Warehouse Associate,142.6,79.0,86.0,9.1,81.7,5.3,9.06,274.96,121,643,904,813,85.6,10.0,97.4,2.01,100,6.1,0,Sustained PickRate decline
2025-09-06,WK36,2025-09,Netherlands,Benelux,DC003,Utrecht DC,Manager_Utrecht,TL_DC003_B,Team_B,Evening,EMP0080,Employee_0080,Packer,157.9,118.7,128.4,8.1,94.3,8.0,9.47,257.15,201,930,998,887,93.4,29.7,98.4,0.61,99.2,3.1,0,Sustained PickRate decline
2025-09-06,WK36,2025-09,Germany,DACH,DC007,Berlin DC,Manager_Berlin,TL_DC007_D,Team_D,Night,EMP0217,Employee_0217,Warehouse Associate,136.9,132.4,111.0,9.3,90.6,6.0,7.66,272.32,206,883,758,778,86.4,7.3,98.6,1.75,98.7,3.2,0,None
2025-09-06,WK36,2025-09,Netherlands,Benelux,DC003,Utrecht DC,Manager_Utrecht,TL_DC003_B,Team_B,Morning,EMP0077,Employee_0077,Replenisher,144.4,119.6,139.9,8.3,91.4,5.8,8.73,274.22,241,1036,1144,1198,105,18.9,96.2,1.57,96.1,3.8,0,Sustained PickRate decline
2025-09-06,WK36,2025-09,Germany,DACH,DC010,Frankfurt DC,Manager_Frankfurt,TL_DC010_B,Team_B,Evening,EMP0300,Employee_0300,Packer,191.9,138.4,141.3,8.3,91.6,8.1,8.42,253.89,266,1320,1017,1323,105,32.5,98.0,0.43,91.5,3.0,0,On-time shipment risk
2025-09-06,WK36,2025-09,Belgium,Benelux,DC012,Antwerp DC,Manager_Antwerp,TL_DC012_D,Team_D,Morning,EMP0379,Employee_0379,Packer,132.5,121.8,130.4,5.2,90.0,5.6,8.04,235.98,182,955,928,1058,100.8,27.6,98.2,2.28,96.4,1.4,0,None
2025-09-06,WK36,2025-09,Germany,DACH,DC007,Berlin DC,Manager_Berlin,TL_DC007_C,Team_C,Morning,EMP0214,Employee_0214,Packer,162.1,153.7,150.8,6.0,89.2,7.7,8.93,263.47,309,1023,1063,1029,105,18.6,98.4,1.97,97.0,2.0,0,None
2025-09-06,WK36,2025-09,Germany,DACH,DC008,Munich DC,Manager_Munich,TL_DC008_A,Team_A,Evening,EMP0228,Employee_0228,Packer,154.2,140.3,117.3,6.9,87.2,7.3,7.59,218.34,270,872,1100,1274,105,25.9,98.1,2.78,98.2,1.5,0,None
2025-09-06,WK36,2025-09,Netherlands,Benelux,DC001,Amsterdam DC,Manager_Amsterdam,TL_DC001_B,Team_B,Evening,EMP0013,Employee_0013,Replenisher,153.6,162.5,158.3,4.9,86.9,6.6,8.48,241.58,249,903,971,1092,105,4.7,98.5,1.75,96.7,4.1,0,None
2025-09-06,WK36,2025-09,Netherlands,Benelux,DC001,Amsterdam DC,Manager_Amsterdam,TL_DC001_A,Team_A,Night,EMP0007,Employee_0007,Picker,155.7,159.6,139.6,7.8,88.7,4.7,8.72,227.01,314,1773,810,807,94.9,24.4,97.3,0.63,93.9,3.1,0,None
2025-09-06,WK36,2025-09,Germany,DACH,DC010,Frankfurt DC,Manager_Frankfurt,TL_DC010_A,Team_A,Morning,EMP0291,Employee_0291,Picker,184.2,168.8,143.1,10.6,83.2,7.9,9.08,282.09,363,1169,893,1105,96.1,20.0,97.1,2.98,90.1,3.1,0,On-time shipment risk
2025-09-06,WK36,2025-09,Netherlands,Benelux,DC001,Amsterdam DC,Manager_Amsterdam,TL_DC001_B,Team_B,Morning,EMP0009,Employee_0009,Warehouse Associate,180.6,146.1,160.8,8.1,93.3,4.4,10.04,363.1,283,1634,1146,1157,105,26.0,97.8,1.07,96.7,0.3,0,None
2025-09-06,WK36,2025-09,Netherlands,Benelux,DC003,Utrecht DC,Manager_Utrecht,TL_DC003_A,Team_A,Morning,EMP0066,Employee_0066,Picker,146.6,110.9,132.6,6.3,88.0,1.4,8.03,274.2,192,1107,1045,948,99.8,12.5,97.3,2.75,98.0,6.1,0,Sustained PickRate decline
2025-09-06,WK36,2025-09,Germany,DACH,DC005,Muelheim DC,Manager_Muelheim,TL_DC005_A,Team_A,Night,EMP0133,Employee_0133,Packer,200.5,130.1,130.2,8.0,90.6,5.7,9.06,307.08,238,1054,825,951,73.2,27.1,98.4,3.26,97.2,3.3,0,None
2025-09-06,WK36,2025-09,Netherlands,Benelux,DC001,Amsterdam DC,Manager_Amsterdam,TL_DC001_D,Team_D,Evening,EMP0030,Employee_0030,Picker,174.3,146.9,99.0,4.1,90.2,8.2,8.55,279.34,252,1169,1066,971,105,37.6,97.7,3.21,95.9,2.4,0,None
2025-09-06,WK36,2025-09,Netherlands,Benelux,DC004,Eindhoven DC,Manager_Eindhoven,TL_DC004_C,Team_C,Morning,EMP0117,Employee_0117,Picker,198.8,145.4,125.3,6.4,88.0,5.6,8.66,284.28,238,1268,886,942,105,21.2,96.3,1.58,95.5,0,0,None
2025-09-06,WK36,2025-09,Netherlands,Benelux,DC003,Utrecht DC,Manager_Utrecht,TL_DC003_D,Team_D,Evening,EMP0094,Employee_0094,Picker,126.2,92.8,117.3,9.4,89.2,7.5,8.35,219.35,134,751,844,988,104.0,8.6,98.0,2.81,96.4,0,0,Sustained PickRate decline
2025-09-06,WK36,2025-09,Germany,DACH,DC005,Muelheim DC,Manager_Muelheim,TL_DC005_D,Team_D,Evening,EMP0154,Employee_0154,Replenisher,181.4,137.6,107.4,3.0,89.3,8.9,8.9,304.4,291,1004,933,883,67.9,14.1,97.7,1.78,93.7,4.0,0,None
2025-09-06,WK36,2025-09,Germany,DACH,DC009,Cologne DC,Manager_Cologne,TL_DC009_C,Team_C,Evening,EMP0276,Employee_0276,Warehouse Associate,167.2,142.2,147.7,4.2,89.8,7.0,7.75,236.8,210,825,1016,1131,105,10.1,98.5,1.71,96.8,1.5,0,None
2025-09-06,WK36,2025-09,Germany,DACH,DC005,Muelheim DC,Manager_Muelheim,TL_DC005_D,Team_D,Evening,EMP0160,Employee_0160,Picker,178.0,158.2,142.2,7.6,87.4,5.2,8.51,241.11,229,1055,1025,989,76.1,21.8,97.6,1.64,95.5,0.5,0,None
2025-09-06,WK36,2025-09,Germany,DACH,DC005,Muelheim DC,Manager_Muelheim,TL_DC005_C,Team_C,Night,EMP0145,Employee_0145,Picker,180.6,141.2,115.7,3.2,88.4,7.4,7.15,249.77,299,1458,1055,1194,91.8,15.3,96.6,3.21,96.2,3.0,0,None
2025-09-06,WK36,2025-09,Netherlands,Benelux,DC001,Amsterdam DC,Manager_Amsterdam,TL_DC001_B,Team_B,Evening,EMP0015,Employee_0015,Picker,170.5,138.8,131.7,7.3,94.1,6.6,8.62,252.49,289,1615,1219,1176,105,30.5,97.7,2.93,98.1,2.0,0,None
2025-09-06,WK36,2025-09,Germany,DACH,DC008,Munich DC,Manager_Munich,TL_DC008_C,Team_C,Night,EMP0247,Employee_0247,Warehouse Associate,115.3,151.7,85.7,6.4,85.7,12.9,9.0,273.85,232,1168,1033,1148,104.4,6.9,97.5,3.15,94.7,5.1,0,None
2025-09-06,WK36,2025-09,Germany,DACH,DC010,Frankfurt DC,Manager_Frankfurt,TL_DC010_B,Team_B,Night,EMP0298,Employee_0298,Picker,138.4,144.9,121.5,6.7,89.9,7.8,10.47,332.29,269,808,961,1110,96.5,26.1,97.1,0.37,90.8,0.9,0,On-time shipment risk
2025-09-06,WK36,2025-09,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_A,Team_A,Evening,EMP0034,Employee_0034,Packer,176.4,160.9,139.0,3.1,87.0,6.4,10.09,369.97,278,1225,1198,1354,105,21.8,98.3,1.65,96.4,2.6,0,None
2025-09-06,WK36,2025-09,Germany,DACH,DC009,Cologne DC,Manager_Cologne,TL_DC009_B,Team_B,Morning,EMP0270,Employee_0270,Picker,172.4,154.3,164.0,4.7,90.2,5.5,8.16,233.47,297,1324,813,744,74.4,41.6,97.3,1.34,95.1,2.7,0,None
2025-09-06,WK36,2025-09,Germany,DACH,DC006,Hamburg DC,Manager_Hamburg,TL_DC006_B,Team_B,Evening,EMP0173,Employee_0173,Warehouse Associate,152.0,135.1,154.2,4.1,89.6,12.5,10.18,350.09,213,664,1020,1220,97.6,40.5,98.7,1.87,98.9,3.6,1,Safety incident event
2025-09-06,WK36,2025-09,Netherlands,Benelux,DC004,Eindhoven DC,Manager_Eindhoven,TL_DC004_A,Team_A,Evening,EMP0101,Employee_0101,Packer,195.1,175.3,148.9,4.7,90.5,6.8,8.59,264.35,359,2059,1038,999,105,25.3,98.7,1.77,98.1,2.2,0,None
2025-09-06,WK36,2025-09,Netherlands,Benelux,DC004,Eindhoven DC,Manager_Eindhoven,TL_DC004_D,Team_D,Morning,EMP0124,Employee_0124,Replenisher,196.5,136.6,136.9,5.2,92.1,4.0,7.38,253.21,264,901,844,848,105,23.4,97.8,2.03,97.0,2.6,0,None
2025-09-06,WK36,2025-09,Belgium,Benelux,DC011,Brussels DC,Manager_Brussels,TL_DC011_B,Team_B,Night,EMP0333,Employee_0333,Packer,109.2,146.6,122.3,4.7,86.7,4.7,8.08,261.03,244,1129,823,899,105,0,98.4,1.39,96.2,3.5,0,None
2025-09-06,WK36,2025-09,Netherlands,Benelux,DC001,Amsterdam DC,Manager_Amsterdam,TL_DC001_D,Team_D,Evening,EMP0025,Employee_0025,Warehouse Associate,185.1,146.3,112.9,3.4,87.2,7.7,8.85,255.13,243,1267,1234,1163,105,33.5,98.5,1.99,97.2,4.7,0,None
2025-09-06,WK36,2025-09,Germany,DACH,DC006,Hamburg DC,Manager_Hamburg,TL_DC006_A,Team_A,Evening,EMP0167,Employee_0167,Picker,172.1,166.1,122.8,6.6,85.4,14.8,10.23,387.75,285,989,590,760,60.8,28.8,95.6,1.82,95.6,6.5,0,High overtime in Q3
2025-09-06,WK36,2025-09,Belgium,Benelux,DC011,Brussels DC,Manager_Brussels,TL_DC011_D,Team_D,Night,EMP0350,Employee_0350,Packer,129.2,122.9,96.4,9.1,89.3,3.8,8.01,209.31,201,761,940,1009,105,44.3,96.4,2.77,99.1,2.2,0,None
2025-09-06,WK36,2025-09,Germany,DACH,DC007,Berlin DC,Manager_Berlin,TL_DC007_D,Team_D,Night,EMP0223,Employee_0223,Packer,170.5,119.1,144.5,6.4,89.6,8.8,8.26,242.8,259,1156,1212,1378,105,26.1,98.4,0.72,98.7,4.1,0,None
2025-09-06,WK36,2025-09,Germany,DACH,DC009,Cologne DC,Manager_Cologne,TL_DC009_B,Team_B,Morning,EMP0272,Employee_0272,Warehouse Associate,202.0,167.0,138.1,7.2,90.2,5.1,8.2,218.31,254,832,981,1119,105,23.2,97.1,2.64,98.8,4.1,0,None
2025-09-06,WK36,2025-09,Netherlands,Benelux,DC003,Utrecht DC,Manager_Utrecht,TL_DC003_D,Team_D,Evening,EMP0092,Employee_0092,Replenisher,112.1,116.2,131.7,11.3,79.6,7.6,8.74,234.98,192,795,1128,1286,105,38.4,97.4,2.13,95.7,2.9,0,Sustained PickRate decline
2025-09-06,WK36,2025-09,Germany,DACH,DC005,Muelheim DC,Manager_Muelheim,TL_DC005_D,Team_D,Morning,EMP0156,Employee_0156,Picker,191.3,128.3,125.4,4.0,89.0,5.7,8.07,229.51,281,1456,1275,1174,90.3,24.4,98.5,1.87,96.0,3.6,0,None
2025-09-06,WK36,2025-09,Germany,DACH,DC009,Cologne DC,Manager_Cologne,TL_DC009_A,Team_A,Morning,EMP0260,Employee_0260,Warehouse Associate,169.4,143.4,142.7,4.8,89.1,2.5,8.37,302.19,291,1151,920,1094,105,9.4,98.9,2.74,98.7,4.7,0,None
2025-09-06,WK36,2025-09,Germany,DACH,DC006,Hamburg DC,Manager_Hamburg,TL_DC006_D,Team_D,Evening,EMP0191,Employee_0191,Picker,151.2,110.9,137.6,6.1,89.0,14.4,10.88,398.44,175,834,812,1002,80.2,6.1,97.3,2.22,99.0,2.2,0,High overtime in Q3
2025-09-06,WK36,2025-09,Netherlands,Benelux,DC003,Utrecht DC,Manager_Utrecht,TL_DC003_A,Team_A,Morning,EMP0067,Employee_0067,Replenisher,153.6,89.8,111.2,11.4,80.9,2.5,7.9,204.68,166,679,862,936,98.5,3.1,95.9,1.55,97.9,0.8,0,Sustained PickRate decline
2025-09-06,WK36,2025-09,Belgium,Benelux,DC011,Brussels DC,Manager_Brussels,TL_DC011_D,Team_D,Night,EMP0351,Employee_0351,Picker,151.7,121.5,90.2,8.7,87.4,8.8,9.37,264.64,240,1138,677,698,91.8,25.5,97.1,0.9,94.6,2.7,0,None
2025-09-06,WK36,2025-09,Netherlands,Benelux,DC004,Eindhoven DC,Manager_Eindhoven,TL_DC004_B,Team_B,Night,EMP0109,Employee_0109,Warehouse Associate,147.4,134.5,124.6,5.4,89.4,4.0,7.45,240.99,227,1093,1070,1208,105,25.8,99.0,1.75,94.3,1.8,0,None
2025-09-06,WK36,2025-09,Germany,DACH,DC008,Munich DC,Manager_Munich,TL_DC008_A,Team_A,Night,EMP0225,Employee_0225,Picker,142.1,117.2,114.9,8.9,87.6,8.7,10.31,386.55,194,1069,1232,1375,105,0,96.9,1.74,96.7,3.2,0,None
2025-09-06,WK36,2025-09,Germany,DACH,DC007,Berlin DC,Manager_Berlin,TL_DC007_C,Team_C,Night,EMP0216,Employee_0216,Packer,157.6,113.4,119.2,6.8,86.8,8.3,7.68,269.23,205,980,796,708,78.7,34.6,97.0,0.68,96.5,4.4,0,None
2025-09-06,WK36,2025-09,Germany,DACH,DC005,Muelheim DC,Manager_Muelheim,TL_DC005_C,Team_C,Morning,EMP0146,Employee_0146,Replenisher,189.9,140.7,124.3,4.9,85.3,7.3,8.81,279.55,280,1503,656,768,59.1,21.5,97.7,2.08,99.2,3.0,0,None
2025-09-06,WK36,2025-09,Germany,DACH,DC009,Cologne DC,Manager_Cologne,TL_DC009_A,Team_A,Evening,EMP0263,Employee_0263,Packer,199.1,161.3,148.2,6.6,93.5,2.2,8.55,254.82,334,1765,761,805,80.5,29.4,98.1,1.9,96.1,1.6,0,None
2025-09-06,WK36,2025-09,Germany,DACH,DC005,Muelheim DC,Manager_Muelheim,TL_DC005_B,Team_B,Morning,EMP0144,Employee_0144,Replenisher,187.0,170.4,117.0,3.8,89.7,3.7,7.52,207.58,239,1104,937,864,66.5,34.6,97.0,2.36,98.6,6.0,0,None
2025-09-06,WK36,2025-09,Belgium,Benelux,DC011,Brussels DC,Manager_Brussels,TL_DC011_D,Team_D,Morning,EMP0347,Employee_0347,Packer,182.6,125.3,120.8,6.9,94.4,4.0,8.33,309.1,257,1246,866,853,105,23.5,100,1.7,95.0,4.5,0,None
2025-09-06,WK36,2025-09,Germany,DACH,DC006,Hamburg DC,Manager_Hamburg,TL_DC006_B,Team_B,Morning,EMP0172,Employee_0172,Warehouse Associate,151.3,139.1,136.0,6.7,87.8,11.5,10.49,341.23,297,1288,1205,1485,105,18.7,98.1,2.2,100,3.9,0,High overtime in Q3
2025-09-06,WK36,2025-09,Germany,DACH,DC009,Cologne DC,Manager_Cologne,TL_DC009_A,Team_A,Night,EMP0259,Employee_0259,Replenisher,157.9,154.6,130.7,6.5,91.2,6.9,8.62,246.97,218,1046,808,890,89.0,0,99.4,2.18,96.3,4.0,0,None
2025-09-06,WK36,2025-09,Germany,DACH,DC007,Berlin DC,Manager_Berlin,TL_DC007_A,Team_A,Night,EMP0198,Employee_0198,Warehouse Associate,180.1,166.0,135.9,7.4,91.5,10.1,8.03,261.12,342,1709,1069,1071,105,8.5,97.8,1.86,92.7,3.4,0,None
2025-09-06,WK36,2025-09,Germany,DACH,DC007,Berlin DC,Manager_Berlin,TL_DC007_D,Team_D,Evening,EMP0218,Employee_0218,Replenisher,150.8,115.3,139.6,5.2,90.1,1.8,8.37,234.47,223,682,744,781,86.8,5.8,97.6,2.93,94.3,4.0,0,None
2025-09-07,WK36,2025-09,Germany,DACH,DC008,Munich DC,Manager_Munich,TL_DC008_C,Team_C,Night,EMP0242,Employee_0242,Replenisher,142.0,108.8,112.3,9.1,96.8,7.1,8.21,216.92,205,1139,1112,1288,105,19.8,100,3.28,97.7,3.3,0,None
2025-09-07,WK36,2025-09,Germany,DACH,DC006,Hamburg DC,Manager_Hamburg,TL_DC006_A,Team_A,Evening,EMP0165,Employee_0165,Picker,150.4,132.5,116.9,6.3,85.8,13.3,11.17,425.03,271,1004,898,1084,86.7,12.4,98.4,2.13,100,2.2,0,High overtime in Q3
2025-09-07,WK36,2025-09,Belgium,Benelux,DC012,Antwerp DC,Manager_Antwerp,TL_DC012_A,Team_A,Evening,EMP0360,Employee_0360,Picker,179.4,139.7,142.3,5.3,88.4,6.9,8.23,234.39,295,1124,881,803,76.5,15.1,98.4,2.93,95.8,3.7,0,None
2025-09-07,WK36,2025-09,Belgium,Benelux,DC011,Brussels DC,Manager_Brussels,TL_DC011_A,Team_A,Night,EMP0321,Employee_0321,Packer,177.4,149.8,132.1,5.3,90.0,4.3,7.64,250.22,329,1140,791,720,94.7,18.7,98.8,1.52,95.0,2.2,0,None
2025-09-07,WK36,2025-09,Germany,DACH,DC009,Cologne DC,Manager_Cologne,TL_DC009_C,Team_C,Morning,EMP0276,Employee_0276,Warehouse Associate,165.4,132.5,121.3,4.6,87.9,7.9,8.16,218.81,248,1135,715,749,74.9,16.9,97.8,3.04,96.8,1.6,0,None
2025-09-07,WK36,2025-09,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_B,Team_B,Morning,EMP0044,Employee_0044,Packer,192.4,130.8,108.7,5.1,87.9,5.6,8.26,268.73,223,1053,729,695,57.9,39.9,97.6,0.78,95.8,4.6,0,None
2025-09-07,WK36,2025-09,Netherlands,Benelux,DC004,Eindhoven DC,Manager_Eindhoven,TL_DC004_A,Team_A,Evening,EMP0101,Employee_0101,Packer,198.5,173.1,135.5,4.2,87.6,4.9,8.51,255.22,326,1821,1051,1121,105,41.2,99.2,2.29,96.0,4.8,0,None
2025-09-07,WK36,2025-09,Germany,DACH,DC010,Frankfurt DC,Manager_Frankfurt,TL_DC010_C,Team_C,Evening,EMP0309,Employee_0309,Packer,172.4,137.6,129.8,1.9,90.3,8.3,9.54,343.23,289,915,972,1136,98.8,21.7,97.6,2.65,92.6,4.3,0,On-time shipment risk
2025-09-07,WK36,2025-09,Netherlands,Benelux,DC003,Utrecht DC,Manager_Utrecht,TL_DC003_B,Team_B,Morning,EMP0079,Employee_0079,Packer,134.0,136.0,107.9,11.0,82.5,7.3,9.56,307.47,232,1033,1067,1263,105,38.0,98.2,1.42,98.0,3.7,0,Sustained PickRate decline
2025-09-07,WK36,2025-09,Germany,DACH,DC009,Cologne DC,Manager_Cologne,TL_DC009_D,Team_D,Night,EMP0282,Employee_0282,Warehouse Associate,151.6,130.5,145.2,7.5,86.9,5.5,7.92,243.27,248,759,831,872,87.2,20.7,97.0,2.52,96.0,4.4,0,None
2025-09-07,WK36,2025-09,Germany,DACH,DC010,Frankfurt DC,Manager_Frankfurt,TL_DC010_C,Team_C,Morning,EMP0312,Employee_0312,Warehouse Associate,166.1,158.6,141.8,5.7,90.6,10.4,9.44,298.19,267,835,971,947,82.3,2.8,96.6,1.4,91.7,5.9,1,Safety incident event
2025-09-07,WK36,2025-09,Germany,DACH,DC007,Berlin DC,Manager_Berlin,TL_DC007_B,Team_B,Morning,EMP0202,Employee_0202,Warehouse Associate,176.6,160.8,133.2,6.1,88.1,6.6,7.21,258.28,245,1087,851,930,103.3,8.7,97.3,0.77,93.0,3.2,0,None
2025-09-07,WK36,2025-09,Belgium,Benelux,DC012,Antwerp DC,Manager_Antwerp,TL_DC012_C,Team_C,Evening,EMP0370,Employee_0370,Warehouse Associate,158.1,127.5,133.3,4.6,91.0,6.7,8.44,224.36,199,737,825,853,81.2,18.0,98.2,0.9,95.4,3.6,0,None
2025-09-07,WK36,2025-09,Germany,DACH,DC009,Cologne DC,Manager_Cologne,TL_DC009_B,Team_B,Morning,EMP0268,Employee_0268,Replenisher,185.6,134.2,126.3,7.9,86.7,6.5,9.87,366.28,207,650,859,822,82.2,27.5,98.4,0.33,96.4,2.6,0,None
2025-09-07,WK36,2025-09,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_D,Team_D,Night,EMP0058,Employee_0058,Packer,157.8,135.0,132.6,7.6,90.9,3.6,8.11,277.36,201,680,942,1109,92.4,24.8,97.4,2.35,94.8,4.5,0,None
2025-09-07,WK36,2025-09,Netherlands,Benelux,DC004,Eindhoven DC,Manager_Eindhoven,TL_DC004_D,Team_D,Night,EMP0126,Employee_0126,Replenisher,164.0,116.4,114.6,7.3,92.1,9.3,7.79,273.9,187,927,1086,1012,105,16.7,98.2,0.49,95.3,3.5,0,None
2025-09-07,WK36,2025-09,Netherlands,Benelux,DC003,Utrecht DC,Manager_Utrecht,TL_DC003_C,Team_C,Morning,EMP0087,Employee_0087,Replenisher,160.6,127.5,115.6,10.4,89.6,3.5,8.2,211.81,238,1039,1005,967,101.8,7.9,98.8,1.02,96.4,2.1,0,Sustained PickRate decline
2025-09-07,WK36,2025-09,Germany,DACH,DC007,Berlin DC,Manager_Berlin,TL_DC007_B,Team_B,Night,EMP0203,Employee_0203,Warehouse Associate,147.4,145.9,135.5,6.1,88.6,7.3,9.42,283.63,218,1138,751,775,86.1,21.7,98.4,2.64,98.7,4.4,0,None
2025-09-07,WK36,2025-09,Germany,DACH,DC006,Hamburg DC,Manager_Hamburg,TL_DC006_D,Team_D,Morning,EMP0188,Employee_0188,Replenisher,153.5,143.7,121.4,4.2,87.7,15.4,10.92,342.27,249,845,1052,1301,104.1,15.2,97.9,1.55,95.1,5.2,0,High overtime in Q3
2025-09-07,WK36,2025-09,Belgium,Benelux,DC011,Brussels DC,Manager_Brussels,TL_DC011_A,Team_A,Night,EMP0323,Employee_0323,Picker,142.3,128.5,110.2,8.0,90.2,8.7,9.09,278.0,266,941,1209,1249,105,0,98.0,1.39,96.3,0.7,2,Safety incident event
2025-09-07,WK36,2025-09,Germany,DACH,DC009,Cologne DC,Manager_Cologne,TL_DC009_A,Team_A,Night,EMP0261,Employee_0261,Warehouse Associate,136.8,116.8,129.4,6.0,89.3,9.9,8.61,285.38,211,1206,1000,1186,105,31.5,99.3,3.43,98.6,4.5,0,None
2025-09-07,WK36,2025-09,Germany,DACH,DC005,Muelheim DC,Manager_Muelheim,TL_DC005_C,Team_C,Night,EMP0148,Employee_0148,Picker,201.7,146.2,135.7,6.9,87.6,7.8,9.17,292.88,223,1104,944,1066,82.0,31.2,97.7,2.53,99.5,2.0,0,None
2025-09-07,WK36,2025-09,Germany,DACH,DC006,Hamburg DC,Manager_Hamburg,TL_DC006_D,Team_D,Evening,EMP0187,Employee_0187,Replenisher,160.9,107.2,139.0,7.8,87.3,14.9,10.81,311.66,197,982,1132,1366,105,22.4,98.2,2.18,99.5,3.3,0,High overtime in Q3
2025-09-07,WK36,2025-09,Belgium,Benelux,DC012,Antwerp DC,Manager_Antwerp,TL_DC012_D,Team_D,Evening,EMP0378,Employee_0378,Packer,165.4,144.7,136.1,3.5,92.7,10.3,9.01,333.49,262,1469,934,925,88.1,1.1,97.5,1.36,96.4,0,0,None
2025-09-07,WK36,2025-09,Germany,DACH,DC008,Munich DC,Manager_Munich,TL_DC008_A,Team_A,Morning,EMP0232,Employee_0232,Picker,168.6,133.6,133.5,4.8,84.3,4.5,8.21,304.54,235,967,866,972,88.4,8.1,97.7,1.49,99.8,4.7,0,None
2025-09-07,WK36,2025-09,Netherlands,Benelux,DC004,Eindhoven DC,Manager_Eindhoven,TL_DC004_B,Team_B,Morning,EMP0107,Employee_0107,Packer,161.9,159.6,143.0,7.8,88.8,6.7,8.54,323.16,239,1343,852,767,98.3,0,98.5,2.48,96.4,1.5,0,None
2025-09-07,WK36,2025-09,Netherlands,Benelux,DC003,Utrecht DC,Manager_Utrecht,TL_DC003_D,Team_D,Night,EMP0090,Employee_0090,Packer,124.8,104.7,103.0,9.0,83.3,8.6,9.06,272.65,229,1024,1131,1277,105,0.1,96.8,0.81,97.7,1.4,0,Sustained PickRate decline
2025-09-07,WK36,2025-09,Germany,DACH,DC009,Cologne DC,Manager_Cologne,TL_DC009_B,Team_B,Morning,EMP0270,Employee_0270,Picker,188.6,155.3,154.9,5.5,88.6,6.8,10.46,308.8,318,1362,899,934,93.4,34.4,95.9,1.74,93.9,2.8,0,None
2025-09-07,WK36,2025-09,Germany,DACH,DC009,Cologne DC,Manager_Cologne,TL_DC009_C,Team_C,Morning,EMP0274,Employee_0274,Picker,169.1,132.7,145.9,6.1,93.1,2.3,8.64,316.29,265,1459,1141,1288,105,13.3,99.5,2.08,95.7,3.5,0,None
2025-09-07,WK36,2025-09,Netherlands,Benelux,DC001,Amsterdam DC,Manager_Amsterdam,TL_DC001_D,Team_D,Morning,EMP0028,Employee_0028,Picker,153.5,155.7,124.4,4.2,90.9,6.3,8.86,275.44,322,1783,1030,1201,105,16.0,97.9,2.46,97.8,3.2,0,None
2025-09-07,WK36,2025-09,Germany,DACH,DC008,Munich DC,Manager_Munich,TL_DC008_B,Team_B,Morning,EMP0239,Employee_0239,Warehouse Associate,154.0,108.6,133.7,6.1,89.2,5.1,9.14,318.57,210,859,1057,1051,95.5,26.6,96.8,1.13,100,1.8,0,None
2025-09-07,WK36,2025-09,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_C,Team_C,Night,EMP0051,Employee_0051,Replenisher,143.9,140.1,124.9,7.4,94.2,6.3,7.52,253.92,212,746,879,869,72.4,19.1,98.5,1.1,94.8,2.9,0,None
2025-09-07,WK36,2025-09,Germany,DACH,DC005,Muelheim DC,Manager_Muelheim,TL_DC005_A,Team_A,Night,EMP0134,Employee_0134,Picker,196.1,147.4,155.5,7.9,87.7,6.0,8.78,256.58,297,1500,721,817,62.8,22.0,98.2,1.72,96.7,2.1,0,None
2025-09-07,WK36,2025-09,Germany,DACH,DC009,Cologne DC,Manager_Cologne,TL_DC009_A,Team_A,Night,EMP0260,Employee_0260,Warehouse Associate,163.5,160.0,113.6,10.2,84.8,9.7,8.23,281.6,270,1304,801,734,73.4,25.1,97.3,1.8,97.1,2.5,0,None
